screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent
gmail,Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39,elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,"Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보",elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
gmail,Compose,elder_combo_mid,co_present,"[758, 1915]",758,1915,507,1825,1008,2004,1,1,1,bracket,tree,72
gmail,Primary,colorblind_deuteranomaly,co_present,"[108, 252]",108,252,42,226,175,279,1,1,1,bracket,tree,99
gmail,Tap a sender image to select that conversation.,colorblind_deuteranomaly,co_present,"[463, 400]",463,400,210,307,773,494,1,1,1,bracket,tree,96
gmail,Dismiss,colorblind_deuteranomaly,co_present,"[901, 398]",901,398,786,330,1017,470,1,1,1,bracket,tree,99
gmail,Welcome to your new Inbox,colorblind_deuteranomaly,co_present,"[333, 588]",333,588,63,559,1017,622,1,1,1,bracket,tree,99
gmail,Mail categories group messages of the same type for reading all at once. You can enable and disable categories in settings. Learn more,colorblind_deuteranomaly,co_present,"[479, 716]",479,716,63,633,1017,799,1,1,1,bracket,tree,97
gmail,Social,colorblind_deuteranomaly,co_present,"[234, 895]",234,895,179,864,909,924,1,1,1,bracket,tree,94
gmail,Promotions,colorblind_deuteranomaly,co_present,"[284, 998]",284,998,179,969,909,1029,1,1,1,bracket,tree,95
gmail,OK,colorblind_deuteranomaly,co_present,"[130, 1127]",130,1127,42,1063,221,1191,1,1,1,bracket,tree,99
gmail,Change categories,colorblind_deuteranomaly,co_present,"[455, 1127]",455,1127,242,1063,666,1191,1,1,1,bracket,tree,97
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 13:51:10, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 1:51 PM",colorblind_deuteranomaly,co_present,"[540, 1359]",540,1359,21,1235,1059,1482,1,1,1,bracket,tree,92
gmail,1:51 PM,colorblind_deuteranomaly,co_present,"[963, 1306]",963,1306,890,1287,1017,1327,1,1,1,bracket,tree,99
gmail,Your secure link to Claude.ai is here | 2026-07-29 13:51:10,colorblind_deuteranomaly,co_present,"[572, 1365]",572,1365,210,1338,933,1385,1,1,1,bracket,tree,97
gmail,", , , Anthropic, , Your secure link to Claude.ai is here | 2026-07-29 12:26:58, , Sign in to Claude.ai Click the button below to finish signing in. This link expires in 10 minutes. Sign in If you didn't request this email, you can safely ignore it. Need a hand? Contact Anthropic, , ,  at 12:26 PM",colorblind_deuteranomaly,co_present,"[540, 1610]",540,1610,21,1486,1059,1733,1,1,1,bracket,tree,92
gmail,12:26 PM,colorblind_deuteranomaly,co_present,"[954, 1557]",954,1557,869,1538,1017,1578,1,1,1,bracket,tree,99
gmail,Your secure link to Claude.ai is here | 2026-07-29 12:26:58,colorblind_deuteranomaly,co_present,"[572, 1613]",572,1613,210,1589,933,1636,1,1,1,bracket,tree,97
gmail,"Unread, , , Claude Team, , Welcome to Claude Code, , Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏, , ,  on Jul 28",colorblind_deuteranomaly,api_error,[API-ERROR: AuthenticationError],,,21,1737,1059,1984,,0,,,tree,0
gmail,Claude Team,colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,210,1779,861,1832,,0,,,tree,0
gmail,Welcome to Claude Code,colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,210,1840,933,1887,,0,,,tree,0
gmail,Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,210,1895,933,1942,,0,,,tree,0
gmail,", , , Anthropic, , Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39, , Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보, , ,  on Jul 28",colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,21,1988,1059,2249,,0,,,tree,0
gmail,Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39,colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,210,2091,933,2145,,0,,,tree,0
gmail,"Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보",colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,210,2153,933,2207,,0,,,tree,0
gmail,Compose,colorblind_deuteranomaly,api_error,[API-ERROR: AuthenticationError],,,662,1904,1017,2051,,0,,,tree,0
maps,Search here,baseline,api_error,[API-ERROR: RateLimitError],,,162,45,661,122,,0,,,tree,0
maps,Explore,baseline,api_error,[API-ERROR: RateLimitError],,,122,2156,238,2198,,0,,,tree,0
maps,You,baseline,api_error,[API-ERROR: RateLimitError],,,512,2156,568,2198,,0,,,tree,0
maps,Contribute,baseline,api_error,[API-ERROR: RateLimitError],,,816,2156,983,2198,,0,,,tree,0
maps,Search here,elder_text_heavy,api_error,[API-ERROR: RateLimitError],,,162,37,661,131,,0,,,tree,0
maps,Explore,elder_text_heavy,api_error,[API-ERROR: RateLimitError],,,122,2156,238,2198,,0,,,tree,0
maps,You,elder_text_heavy,api_error,[API-ERROR: AuthenticationError],,,512,2156,568,2198,,0,,,tree,0
maps,Contribute,elder_text_heavy,api_error,[API-ERROR: RateLimitError],,,816,2156,983,2198,,0,,,tree,0
maps,Search here,elder_zoom_heavy,api_error,[API-ERROR: RateLimitError],,,186,52,600,139,,0,,,tree,0
maps,Explore,elder_zoom_heavy,api_error,[API-ERROR: RateLimitError],,,114,2124,245,2172,,0,,,tree,0
maps,You,elder_zoom_heavy,api_error,[API-ERROR: RateLimitError],,,508,2124,571,2172,,0,,,tree,0
maps,Contribute,elder_zoom_heavy,api_error,[API-ERROR: RateLimitError],,,806,2124,994,2172,,0,,,tree,0
maps,Search here,elder_combo_max,api_error,[API-ERROR: AuthenticationError],,,201,38,559,169,,0,,,tree,0
maps,Explore,elder_combo_max,api_error,[API-ERROR: RateLimitError],,,109,2099,250,2151,,0,,,tree,0
maps,You,elder_combo_max,api_error,[API-ERROR: RateLimitError],,,506,2099,573,2151,,0,,,tree,0
maps,Contribute,elder_combo_max,api_error,[API-ERROR: RateLimitError],,,799,2099,1001,2151,,0,,,tree,0
maps,Search here,elder_combo_mid,api_error,[API-ERROR: RateLimitError],,,480,39,894,152,,0,,,tree,0
maps,Explore,elder_combo_mid,api_error,[API-ERROR: AuthenticationError],,,834,2124,965,2172,,0,,,tree,0
maps,You,elder_combo_mid,api_error,[API-ERROR: RateLimitError],,,508,2124,571,2172,,0,,,tree,0
maps,Contribute,elder_combo_mid,api_error,[API-ERROR: RateLimitError],,,86,2124,274,2172,,0,,,tree,0
maps,Search here,colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,162,45,661,122,,0,,,tree,0
maps,Explore,colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,122,2156,238,2198,,0,,,tree,0
maps,You,colorblind_deuteranomaly,api_error,[API-ERROR: RateLimitError],,,512,2156,568,2198,,0,,,tree,0
maps,Contribute,colorblind_deuteranomaly,api_error,[API-ERROR: AuthenticationError],,,816,2156,983,2198,,0,,,tree,0
messages,Messages,baseline,api_error,[API-ERROR: RateLimitError],,,222,51,450,114,,0,,,tree,0
messages,"Once you start a new conversation, you’ll see it listed here",baseline,api_error,[API-ERROR: RateLimitError],,,158,1349,922,1452,,0,,,tree,0
messages,Start chat,baseline,api_error,[API-ERROR: RateLimitError],,,650,2009,1017,2156,,0,,,tree,0
messages,Messages,elder_text_heavy,api_error,[API-ERROR: RateLimitError],,,222,51,442,111,,0,,,tree,0
contacts,Contacts,elder_text_heavy,co_present,"[180, 2170]",180,2170,84,2147,275,2203,1,1,1,bracket,tree,65
dialer,WXYZ,baseline,co_present,"[893, 1604]",893,1604,846,1584,939,1628,1,1,1,bracket,tree,93
gmail,"Unread, , , Claude Team, , Welcome to Claude Code, , Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏, , ,  on Jul 28",colorblind_deuteranomaly,co_present,"[502, 1828]",502,1828,21,1737,1059,1984,1,1,1,bracket,tree,89
gmail,Claude Team,colorblind_deuteranomaly,co_present,"[344, 1805]",344,1805,210,1779,861,1832,1,1,1,bracket,tree,96
gmail,Welcome to Claude Code,colorblind_deuteranomaly,co_present,"[446, 1865]",446,1865,210,1840,933,1887,1,1,1,bracket,tree,96
gmail,Ship your first commit in 5 minutes. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,colorblind_deuteranomaly,co_present,"[571, 1927]",571,1927,210,1895,933,1942,1,1,1,bracket,tree,98
gmail,", , , Anthropic, , Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39, , Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보, , ,  on Jul 28",colorblind_deuteranomaly,co_present,"[540, 2111]",540,2111,21,1988,1059,2249,1,1,1,bracket,tree,72
gmail,Claude.ai의 보안 링크가 도착했습니다 | 2026-07-28 14:51:39,colorblind_deuteranomaly,co_present,"[571, 2180]",571,2180,210,2091,933,2145,0,1,0,bracket,tree,85
gmail,"Claude.ai에 로그인 아래 버튼을 클릭하여 로그인을 완료하세요. 이 링크는 10분 후에 만료됩니다. 로그인 이 이메일을 요청하지 않으셨다면 무시하셔도 됩니다. 도움이 필요하신가요? Anthropic 지원팀에 문의하세요. Anthropic, PBC 548 Market St, PMB 90375, San Francisco, CA 94104 도움말 · 개인정보",colorblind_deuteranomaly,co_present,"[572, 2177]",572,2177,210,2153,933,2207,1,1,1,bracket,tree,85
gmail,Compose,colorblind_deuteranomaly,co_present,"[848, 1980]",848,1980,662,1904,1017,2051,1,1,1,bracket,tree,97
maps,Search here,baseline,co_present,"[304, 83]",304,83,162,45,661,122,1,1,1,bracket,tree,109
maps,Explore,baseline,co_present,"[180, 2160]",180,2160,122,2156,238,2198,1,1,1,bracket,tree,112
maps,You,baseline,co_present,"[540, 2177]",540,2177,512,2156,568,2198,1,1,1,bracket,tree,108
maps,Contribute,baseline,co_present,"[900, 2164]",900,2164,816,2156,983,2198,1,1,1,bracket,tree,112
maps,Search here,elder_text_heavy,co_present,"[335, 82]",335,82,162,37,661,131,1,1,1,bracket,tree,109
maps,Explore,elder_text_heavy,co_present,"[180, 2160]",180,2160,122,2156,238,2198,1,1,1,bracket,tree,112
maps,You,elder_text_heavy,co_present,"[540, 2170]",540,2170,512,2156,568,2198,1,1,1,bracket,tree,108
maps,Contribute,elder_text_heavy,co_present,"[900, 2160]",900,2160,816,2156,983,2198,1,1,1,bracket,tree,112
maps,Search here,elder_zoom_heavy,co_present,"[345, 94]",345,94,186,52,600,139,1,1,1,bracket,tree,108
maps,Explore,elder_zoom_heavy,co_present,"[180, 2149]",180,2149,114,2124,245,2172,1,1,1,bracket,tree,112
maps,You,elder_zoom_heavy,co_present,"[540, 2154]",540,2154,508,2124,571,2172,1,1,1,bracket,tree,108
maps,Contribute,elder_zoom_heavy,co_present,"[900, 2150]",900,2150,806,2124,994,2172,1,1,1,bracket,tree,112
maps,Search here,elder_combo_max,co_present,"[385, 103]",385,103,201,38,559,169,1,1,1,bracket,tree,104
maps,Explore,elder_combo_max,co_present,"[180, 2132]",180,2132,109,2099,250,2151,1,1,1,bracket,tree,112
maps,You,elder_combo_max,co_present,"[540, 2132]",540,2132,506,2099,573,2151,1,1,1,bracket,tree,109
maps,Contribute,elder_combo_max,co_present,"[900, 2128]",900,2128,799,2099,1001,2151,1,1,1,bracket,tree,112
maps,Search here,elder_combo_mid,co_present,"[696, 95]",696,95,480,39,894,152,1,1,1,bracket,tree,108
maps,Explore,elder_combo_mid,co_present,"[900, 2148]",900,2148,834,2124,965,2172,1,1,1,bracket,tree,112
maps,You,elder_combo_mid,co_present,"[540, 2157]",540,2157,508,2124,571,2172,1,1,1,bracket,tree,108
maps,Contribute,elder_combo_mid,co_present,"[180, 2158]",180,2158,86,2124,274,2172,1,1,1,bracket,tree,112
maps,Search here,colorblind_deuteranomaly,co_present,"[304, 81]",304,81,162,45,661,122,1,1,1,bracket,tree,109
maps,Explore,colorblind_deuteranomaly,co_present,"[180, 2184]",180,2184,122,2156,238,2198,1,1,1,bracket,tree,112
maps,You,colorblind_deuteranomaly,co_present,"[540, 2177]",540,2177,512,2156,568,2198,1,1,1,bracket,tree,108
maps,Contribute,colorblind_deuteranomaly,co_present,"[900, 2177]",900,2177,816,2156,983,2198,1,1,1,bracket,tree,112
messages,Messages,baseline,co_present,"[336, 82]",336,82,222,51,450,114,1,1,1,bracket,tree,16
messages,"Once you start a new conversation, you’ll see it listed here",baseline,co_present,"[540, 1401]",540,1401,158,1349,922,1452,1,1,1,bracket,tree,17
messages,Start chat,baseline,co_present,"[837, 2088]",837,2088,650,2009,1017,2156,1,1,1,bracket,tree,16
messages,Messages,elder_text_heavy,co_present,"[330, 82]",330,82,222,51,442,111,1,1,1,bracket,tree,16
messages,"Once you start a new conversation, you’ll see it listed here",elder_text_heavy,co_present,"[540, 1401]",540,1401,158,1293,922,1508,1,1,1,bracket,tree,17
messages,Start chat,elder_text_heavy,co_present,"[797, 2085]",797,2085,578,2003,1017,2156,1,1,1,bracket,tree,16
messages,Messages,elder_zoom_heavy,co_present,"[380, 91]",380,91,254,58,506,128,1,1,1,bracket,tree,16
messages,"Once you start a new conversation, you’ll see it listed here",elder_zoom_heavy,co_present,"[540, 1436]",540,1436,180,1375,900,1492,1,1,1,bracket,tree,17
messages,Start chat,elder_zoom_heavy,co_present,"[823, 2043]",823,2043,590,1956,1008,2124,1,1,1,bracket,tree,16
messages,Messages,elder_combo_max,co_present,"[413, 101]",413,101,276,63,549,138,1,1,1,bracket,tree,15
messages,"Once you start a new conversation, you’ll see it listed here",elder_combo_max,co_present,"[540, 1452]",540,1452,195,1259,885,1646,1,1,1,bracket,tree,17
messages,Start chat,elder_combo_max,co_present,"[715, 2005]",715,2005,425,1900,1002,2099,1,1,1,bracket,tree,17
messages,Messages,elder_combo_mid,co_present,"[376, 94]",376,94,254,58,506,128,1,1,1,bracket,tree,16
messages,"Once you start a new conversation, you’ll see it listed here",elder_combo_mid,co_present,"[540, 1433]",540,1433,180,1301,900,1566,1,1,1,bracket,tree,17
messages,Start chat,elder_combo_mid,co_present,"[749, 2038]",749,2038,490,1945,1008,2124,1,1,1,bracket,tree,16
messages,Messages,colorblind_deuteranomaly,co_present,"[332, 80]",332,80,222,51,442,111,1,1,1,bracket,tree,16
messages,"Once you start a new conversation, you’ll see it listed here",colorblind_deuteranomaly,co_present,"[540, 1400]",540,1400,158,1349,922,1452,1,1,1,bracket,tree,17
messages,Start chat,colorblind_deuteranomaly,co_present,"[833, 2080]",833,2080,650,2009,1017,2156,1,1,1,bracket,tree,16
photos,"Take a picture.
Photos & videos appear here.",baseline,co_present,"[540, 1082]",540,1082,172,1021,907,1192,1,1,1,bracket,tree,22
photos,No Photos,baseline,co_present,"[540, 1233]",540,1233,172,1192,907,1324,1,1,1,bracket,tree,23
photos,Search,baseline,co_present,"[810, 2139]",810,2139,540,2009,1080,2219,1,1,1,bracket,tree,20
photos,"Take a picture.
Photos & videos appear here.",elder_text_heavy,co_present,"[540, 1075]",540,1075,172,992,907,1208,1,1,1,bracket,tree,22
photos,No Photos,elder_text_heavy,co_present,"[540, 1257]",540,1257,172,1208,907,1353,1,1,1,bracket,tree,23
photos,Search,elder_text_heavy,co_present,"[809, 2146]",809,2146,540,2009,1080,2219,1,1,1,bracket,tree,20
photos,"Take a picture.
Photos & videos appear here.",elder_zoom_heavy,co_present,"[540, 1067]",540,1067,120,997,960,1192,1,1,1,bracket,tree,22
photos,No Photos,elder_zoom_heavy,co_present,"[540, 1241]",540,1241,120,1192,960,1342,1,1,1,bracket,tree,24
photos,Search,elder_zoom_heavy,co_present,"[810, 2080]",810,2080,540,1956,1080,2196,1,1,1,bracket,tree,20
photos,"Take a picture.
Photos & videos appear here.",elder_combo_max,co_present,"[540, 1039]",540,1039,85,867,995,1273,1,1,1,bracket,tree,22
photos,No Photos,elder_combo_max,co_present,"[540, 1340]",540,1340,85,1273,995,1467,1,1,1,bracket,tree,24
photos,Search,elder_combo_max,co_present,"[810, 2090]",810,2090,540,1917,1080,2177,1,1,1,bracket,tree,20
photos,"Take a picture.
Photos & videos appear here.",elder_combo_mid,co_present,"[540, 1055]",540,1055,120,901,960,1268,1,1,1,bracket,tree,22
photos,No Photos,elder_combo_mid,co_present,"[540, 1326]",540,1326,120,1268,960,1439,1,1,1,bracket,tree,24
photos,Search,elder_combo_mid,co_present,"[810, 2121]",810,2121,540,1956,1080,2196,1,1,1,bracket,tree,20
photos,"Take a picture.
Photos & videos appear here.",colorblind_deuteranomaly,co_present,"[540, 1082]",540,1082,172,1021,907,1192,1,1,1,bracket,tree,22
photos,No Photos,colorblind_deuteranomaly,co_present,"[540, 1232]",540,1232,172,1192,907,1324,1,1,1,bracket,tree,23
photos,Search,colorblind_deuteranomaly,co_present,"[810, 2147]",810,2147,540,2009,1080,2219,1,1,1,bracket,tree,20
play_store,Sponsored,baseline,co_present,"[135, 1140]",135,1140,63,1119,208,1161,1,1,1,bracket,tree,95
play_store,Suggested for you,baseline,co_present,"[444, 1138]",444,1138,244,1108,644,1171,1,1,1,bracket,tree,95
play_store,New and noteworthy,baseline,co_present,"[292, 1995]",292,1995,63,1966,519,2029,1,1,1,bracket,tree,95
play_store,"Meet a smarter, more natural ChatGPT Voice",baseline,co_present,"[486, 646]",486,646,63,565,1017,733,1,1,1,bracket,tree,94
play_store,Install,baseline,co_present,"[924, 835]",924,835,873,808,975,861,1,1,1,bracket,tree,91
play_store,In-app purchases,baseline,co_present,"[924, 891]",924,891,834,871,1014,908,1,1,1,bracket,tree,95
play_store,Games,baseline,co_present,"[108, 2162]",108,2162,56,2162,160,2204,1,1,1,bracket,tree,93
play_store,Apps,baseline,co_present,"[324, 2175]",324,2175,286,2162,363,2204,1,1,1,bracket,tree,93
play_store,Search,baseline,co_present,"[540, 2135]",540,2135,488,2162,593,2204,1,1,1,bracket,tree,90
play_store,Books,baseline,co_present,"[756, 2192]",756,2192,710,2162,803,2204,1,1,1,bracket,tree,93
play_store,You,baseline,co_present,"[972, 2181]",972,2181,945,2162,1000,2204,1,1,1,bracket,tree,93
play_store,Sponsored,elder_text_heavy,co_present,"[166, 1148]",166,1148,63,1119,271,1178,1,1,1,bracket,tree,94
play_store,Suggested for you,elder_text_heavy,co_present,"[596, 1148]",596,1148,321,1108,824,1188,1,1,1,bracket,tree,94
play_store,New and noteworthy,elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_text_heavy,co_present,"[435, 592]",435,592,63,498,1017,690,1,1,1,bracket,tree,93
play_store,Install,elder_text_heavy,co_present,"[893, 792]",893,792,819,754,967,828,1,1,1,bracket,tree,91
play_store,In-app purchases,elder_text_heavy,co_present,"[877, 857]",877,857,769,828,1017,880,1,1,1,bracket,tree,94
play_store,Games,elder_text_heavy,co_present,"[108, 2174]",108,2174,35,2153,181,2212,1,1,1,bracket,tree,92
play_store,Apps,elder_text_heavy,co_present,"[324, 2148]",324,2148,270,2153,379,2212,1,1,1,bracket,tree,92
play_store,Search,elder_text_heavy,co_present,"[540, 2132]",540,2132,467,2153,614,2212,1,1,1,bracket,tree,89
play_store,Books,elder_text_heavy,co_present,"[756, 2165]",756,2165,692,2153,821,2212,1,1,1,bracket,tree,92
play_store,You,elder_text_heavy,co_present,"[972, 2165]",972,2165,934,2153,1010,2212,1,1,1,bracket,tree,92
play_store,Sponsored,elder_zoom_heavy,co_present,"[113, 1311]",113,1311,36,1284,207,1332,1,1,1,bracket,tree,94
play_store,Suggested for you,elder_zoom_heavy,co_present,"[478, 1309]",478,1309,249,1272,708,1344,1,1,1,bracket,tree,94
play_store,New and noteworthy,elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_zoom_heavy,co_present,"[516, 748]",516,748,36,654,1044,846,1,1,1,bracket,tree,93
play_store,Install,elder_zoom_heavy,co_present,"[936, 960]",936,960,876,930,996,990,1,1,1,bracket,tree,91
play_store,In-app purchases,elder_zoom_heavy,co_present,"[936, 1023]",936,1023,834,1002,1039,1044,1,1,1,bracket,tree,94
play_store,Games,elder_zoom_heavy,co_present,"[108, 2130]",108,2130,48,2130,169,2178,1,1,1,bracket,tree,94
play_store,Apps,elder_zoom_heavy,co_present,"[324, 2141]",324,2141,280,2130,368,2178,1,1,1,bracket,tree,94
play_store,Search,elder_zoom_heavy,co_present,"[540, 2131]",540,2131,479,2130,601,2178,1,1,1,bracket,tree,93
play_store,Books,elder_zoom_heavy,co_present,"[756, 2150]",756,2150,703,2130,810,2178,1,1,1,bracket,tree,94
play_store,You,elder_zoom_heavy,co_present,"[972, 2154]",972,2154,940,2130,1004,2178,1,1,1,bracket,tree,94
play_store,Sponsored,elder_combo_max,co_present,"[185, 1485]",185,1485,39,1446,334,1530,1,1,1,bracket,tree,84
play_store,Suggested for you,elder_combo_max,co_present,"[607, 1486]",607,1486,406,1378,885,1598,1,1,1,bracket,tree,84
play_store,New and noteworthy,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_combo_max,co_present,"[540, 706]",540,706,39,580,1041,838,1,1,1,bracket,tree,83
play_store,Install,elder_combo_max,co_present,"[867, 969]",867,969,763,916,971,1007,1,1,1,bracket,tree,81
play_store,In-app purchases,elder_combo_max,co_present,"[868, 1045]",868,1045,693,1007,1041,1080,1,1,1,bracket,tree,84
play_store,Games,elder_combo_max,co_present,"[108, 2132]",108,2132,13,2090,203,2174,1,1,1,bracket,tree,84
play_store,Apps,elder_combo_max,co_present,"[324, 2060]",324,2060,248,2090,400,2174,0,1,0,bracket,tree,84
play_store,Search,elder_combo_max,co_present,"[540, 2132]",540,2132,445,2090,635,2174,1,1,1,bracket,tree,83
play_store,Books,elder_combo_max,co_present,"[756, 2131]",756,2131,665,2090,847,2174,1,1,1,bracket,tree,84
play_store,You,elder_combo_max,co_present,"[972, 2132]",972,2132,919,2090,1026,2174,1,1,1,bracket,tree,84
play_store,Sponsored,elder_combo_mid,co_present,"[162, 1370]",162,1370,36,1332,289,1404,1,1,1,bracket,tree,89
play_store,Suggested for you,elder_combo_mid,co_present,"[594, 1366]",594,1366,351,1272,900,1464,1,1,1,bracket,tree,89
play_store,New and noteworthy,elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_combo_mid,co_present,"[478, 667]",478,667,36,558,1044,782,1,1,1,bracket,tree,88
play_store,Install,elder_combo_mid,co_present,"[891, 901]",891,901,798,854,984,938,1,1,1,bracket,tree,86
play_store,In-app purchases,elder_combo_mid,co_present,"[891, 971]",891,971,737,938,1044,1001,1,1,1,bracket,tree,89
play_store,Games,elder_combo_mid,co_present,"[108, 2155]",108,2155,18,2118,198,2190,1,1,1,bracket,tree,89
play_store,Apps,elder_combo_mid,co_present,"[324, 2150]",324,2150,258,2118,390,2190,1,1,1,bracket,tree,89
play_store,Search,elder_combo_mid,co_present,"[540, 2150]",540,2150,450,2118,631,2190,1,1,1,bracket,tree,88
play_store,Books,elder_combo_mid,co_present,"[756, 2155]",756,2155,677,2118,835,2190,1,1,1,bracket,tree,89
play_store,You,elder_combo_mid,co_present,"[972, 2160]",972,2160,925,2118,1019,2190,1,1,1,bracket,tree,89
play_store,Sponsored,colorblind_deuteranomaly,co_present,"[133, 1127]",133,1127,63,1105,208,1147,1,1,1,bracket,tree,95
play_store,Suggested for you,colorblind_deuteranomaly,co_present,"[443, 1125]",443,1125,244,1094,644,1157,1,1,1,bracket,tree,95
play_store,New and noteworthy,colorblind_deuteranomaly,co_present,"[307, 1980]",307,1980,63,1952,519,2015,1,1,1,bracket,tree,95
play_store,"Meet a smarter, more natural ChatGPT Voice",colorblind_deuteranomaly,co_present,"[485, 649]",485,649,63,565,1017,733,1,1,1,bracket,tree,94
