Sample,Model,Profile,Total_Pairs,Both_Pass_a,Broke_It_b,Fluke_Recovery_c,Both_Fail_d,Discordant_Pairs,Baseline_Acc,Exp_Acc,Risk_Diff,Risk_Diff_CI_Low,Risk_Diff_CI_High,Odds_Ratio,OR_CI_Low,OR_CI_High,Test_Used,Statistic,P_Value,Holm_Threshold,Significant,Power_Limit
uniform,9router_ag_gemini-3.5-flash-low,elder_combo_max,91,90,0,1,0,1,98.9%,100.0%,-0.0110,-0.0596,0.0305,0.000,0.000,39.000,Exact Binomial (n=1),,1.000000,0.001515,No,ceiling
uniform,9router_ag_gemini-3.5-flash-low,elder_combo_mid,100,97,2,1,0,3,99.0%,98.0%,0.0100,-0.0370,0.0608,2.000,0.104,117.994,Exact Binomial (n=3),,1.000000,0.001563,No,ceiling
uniform,9router_ag_gemini-3.5-flash-low,colorblind_deuteranomaly,117,116,0,1,0,1,99.1%,100.0%,-0.0085,-0.0468,0.0240,0.000,0.000,39.000,Exact Binomial (n=1),,1.000000,0.001613,No,ceiling
uniform,9router_ag_gemini-pro-agent,elder_text_heavy,109,106,3,0,0,3,100.0%,97.2%,0.0275,-0.0110,0.0778,inf,0.413,inf,Exact Binomial (n=3),,0.250000,0.000725,No,ceiling
uniform,9router_ag_gemini-pro-agent,elder_zoom_heavy,112,110,2,0,0,2,100.0%,98.2%,0.0179,-0.0177,0.0628,inf,0.188,inf,Exact Binomial (n=2),,0.500000,0.000909,No,ceiling
uniform,9router_ag_gemini-pro-agent,elder_combo_max,91,87,4,0,0,4,100.0%,95.6%,0.0440,-0.0046,0.1076,inf,0.660,inf,Exact Binomial (n=4),,0.125000,0.000658,No,ceiling
uniform,9router_ag_gemini-pro-agent,elder_combo_mid,100,99,1,0,0,1,100.0%,99.0%,0.0100,-0.0279,0.0545,inf,0.026,inf,Exact Binomial (n=1),,1.000000,0.001667,No,ceiling
uniform,9router_ag_gemini-pro-agent,colorblind_deuteranomaly,117,113,4,0,0,4,100.0%,96.6%,0.0342,-0.0038,0.0846,inf,0.660,inf,Exact Binomial (n=4),,0.125000,0.000667,No,ceiling
uniform,9router_cx_gpt-5.4-mini,elder_text_heavy,109,40,16,5,48,21,51.4%,41.3%,0.1009,0.0206,0.1783,3.200,1.120,11.169,Exact Binomial (n=21),,0.026604,0.000633,No,none
uniform,9router_cx_gpt-5.4-mini,elder_zoom_heavy,112,48,8,8,48,16,50.0%,50.0%,0.0000,-0.0688,0.0688,1.000,0.327,3.057,Exact Binomial (n=16),,1.000000,0.001724,No,none
uniform,9router_cx_gpt-5.4-mini,elder_combo_max,91,46,7,11,27,18,58.2%,62.6%,-0.0440,-0.1328,0.0462,0.636,0.209,1.798,Exact Binomial (n=18),,0.480682,0.000862,No,none
uniform,9router_cx_gpt-5.4-mini,elder_combo_mid,100,42,12,7,39,19,54.0%,49.0%,0.0500,-0.0341,0.1325,1.714,0.622,5.139,Exact Binomial (n=19),,0.359283,0.000820,No,none
uniform,9router_cx_gpt-5.4-mini,colorblind_deuteranomaly,117,46,11,3,57,14,48.7%,41.9%,0.0684,0.0071,0.1282,3.667,0.969,20.469,Exact Binomial (n=14),,0.057373,0.000641,No,floor
uniform,9router_cx_gpt-5.4,elder_text_heavy,109,83,11,5,10,16,86.2%,80.7%,0.0550,-0.0174,0.1297,2.200,0.705,8.077,Exact Binomial (n=16),,0.210114,0.000704,No,none
uniform,9router_cx_gpt-5.4,elder_zoom_heavy,112,88,7,13,4,20,84.8%,90.2%,-0.0536,-0.1347,0.0258,0.538,0.182,1.452,Exact Binomial (n=20),,0.263176,0.000758,No,none
uniform,9router_cx_gpt-5.4,elder_combo_max,91,73,8,5,5,13,89.0%,85.7%,0.0330,-0.0476,0.1156,1.600,0.462,6.216,Exact Binomial (n=13),,0.581055,0.001042,No,none
uniform,9router_cx_gpt-5.4,elder_combo_mid,100,77,10,7,6,17,87.0%,84.0%,0.0300,-0.0528,0.1139,1.429,0.491,4.422,Exact Binomial (n=17),,0.629059,0.001087,No,none
uniform,9router_cx_gpt-5.4,colorblind_deuteranomaly,117,92,6,5,14,11,83.8%,82.9%,0.0085,-0.0498,0.0674,1.200,0.305,4.971,Exact Binomial (n=11),,1.000000,0.001786,No,none
uniform,9router_cx_gpt-5.5,elder_text_heavy,109,109,0,0,0,0,100.0%,100.0%,0.0000,-0.0340,0.0340,,,,N/A (no discordant pairs),,1.000000,0.001852,No,ceiling
uniform,9router_cx_gpt-5.5,elder_zoom_heavy,112,111,1,0,0,1,100.0%,99.1%,0.0089,-0.0250,0.0488,inf,0.026,inf,Exact Binomial (n=1),,1.000000,0.001923,No,ceiling
uniform,9router_cx_gpt-5.5,elder_combo_max,91,90,1,0,0,1,100.0%,98.9%,0.0110,-0.0305,0.0596,inf,0.026,inf,Exact Binomial (n=1),,1.000000,0.002000,No,ceiling
uniform,9router_cx_gpt-5.5,elder_combo_mid,100,98,2,0,0,2,100.0%,98.0%,0.0200,-0.0197,0.0700,inf,0.188,inf,Exact Binomial (n=2),,0.500000,0.000926,No,ceiling
uniform,9router_cx_gpt-5.5,colorblind_deuteranomaly,117,116,1,0,0,1,100.0%,99.1%,0.0085,-0.0240,0.0468,inf,0.026,inf,Exact Binomial (n=1),,1.000000,0.002083,No,ceiling
uniform,9router_cx_gpt-5.6-luna,elder_text_heavy,109,105,2,1,1,3,98.2%,97.2%,0.0092,-0.0332,0.0558,2.000,0.104,117.994,Exact Binomial (n=3),,1.000000,0.002174,No,ceiling
uniform,9router_cx_gpt-5.6-luna,elder_zoom_heavy,112,105,5,1,1,6,98.2%,94.6%,0.0357,-0.0107,0.0921,5.000,0.559,236.488,Exact Binomial (n=6),,0.218750,0.000714,No,ceiling
uniform,9router_cx_gpt-5.6-luna,elder_combo_max,91,85,4,1,1,5,97.8%,94.5%,0.0330,-0.0215,0.0974,4.000,0.396,196.990,Exact Binomial (n=5),,0.375000,0.000833,No,ceiling
uniform,9router_cx_gpt-5.6-luna,elder_combo_mid,100,95,3,1,1,4,98.0%,96.0%,0.0200,-0.0277,0.0752,3.000,0.241,157.492,Exact Binomial (n=4),,0.625000,0.001064,No,ceiling
uniform,9router_cx_gpt-5.6-luna,colorblind_deuteranomaly,117,113,1,1,2,2,97.4%,97.4%,0.0000,-0.0381,0.0381,1.000,0.013,78.497,Exact Binomial (n=2),,1.000000,0.002273,No,ceiling
uniform,9router_cx_gpt-5.6-sol,elder_text_heavy,109,108,0,1,0,1,99.1%,100.0%,-0.0092,-0.0501,0.0257,0.000,0.000,39.000,Exact Binomial (n=1),,1.000000,0.002381,No,ceiling
uniform,9router_cx_gpt-5.6-sol,elder_zoom_heavy,112,111,0,0,1,0,99.1%,99.1%,0.0000,-0.0326,0.0326,,,,N/A (no discordant pairs),,1.000000,0.002500,No,ceiling
uniform,9router_cx_gpt-5.6-sol,elder_combo_max,91,89,1,0,1,1,98.9%,97.8%,0.0110,-0.0281,0.0597,inf,0.026,inf,Exact Binomial (n=1),,1.000000,0.002632,No,ceiling
uniform,9router_cx_gpt-5.6-sol,elder_combo_mid,100,99,0,0,1,0,99.0%,99.0%,0.0000,-0.0363,0.0363,,,,N/A (no discordant pairs),,1.000000,0.002778,No,ceiling
uniform,9router_cx_gpt-5.6-sol,colorblind_deuteranomaly,117,116,0,1,0,1,99.1%,100.0%,-0.0085,-0.0468,0.0240,0.000,0.000,39.000,Exact Binomial (n=1),,1.000000,0.002941,No,ceiling
uniform,9router_cx_gpt-5.6-terra,elder_text_heavy,109,107,1,0,1,1,99.1%,98.2%,0.0092,-0.0238,0.0503,inf,0.026,inf,Exact Binomial (n=1),,1.000000,0.003125,No,ceiling
uniform,9router_cx_gpt-5.6-terra,elder_zoom_heavy,112,110,1,1,0,2,99.1%,99.1%,0.0000,-0.0407,0.0407,1.000,0.013,78.497,Exact Binomial (n=2),,1.000000,0.003333,No,ceiling
uniform,9router_cx_gpt-5.6-terra,elder_combo_max,91,87,3,0,1,3,98.9%,95.6%,0.0330,-0.0095,0.0927,inf,0.413,inf,Exact Binomial (n=3),,0.250000,0.000735,No,ceiling
uniform,9router_cx_gpt-5.6-terra,elder_combo_mid,100,98,1,0,1,1,99.0%,98.0%,0.0100,-0.0258,0.0546,inf,0.026,inf,Exact Binomial (n=1),,1.000000,0.003571,No,ceiling
uniform,9router_cx_gpt-5.6-terra,colorblind_deuteranomaly,117,115,0,0,2,0,98.3%,98.3%,0.0000,-0.0307,0.0307,,,,N/A (no discordant pairs),,1.000000,0.003846,No,ceiling
uniform,anthropic_claude-haiku-4-5,elder_text_heavy,109,86,10,5,8,15,88.1%,83.5%,0.0459,-0.0250,0.1192,2.000,0.623,7.457,Exact Binomial (n=15),,0.301758,0.000781,No,none
uniform,anthropic_claude-haiku-4-5,elder_zoom_heavy,112,89,10,5,8,15,88.4%,83.9%,0.0446,-0.0244,0.1162,2.000,0.623,7.457,Exact Binomial (n=15),,0.301758,0.000794,No,none
uniform,anthropic_claude-haiku-4-5,elder_combo_max,91,72,7,3,9,10,86.8%,82.4%,0.0440,-0.0261,0.1175,2.333,0.533,13.984,Exact Binomial (n=10),,0.343750,0.000806,No,none
uniform,anthropic_claude-haiku-4-5,elder_combo_mid,100,76,12,4,8,16,88.0%,80.0%,0.0800,0.0022,0.1610,3.000,0.909,12.762,Exact Binomial (n=16),,0.076813,0.000649,No,none
uniform,anthropic_claude-haiku-4-5,colorblind_deuteranomaly,117,101,3,3,10,6,88.9%,88.9%,0.0000,-0.0473,0.0473,1.000,0.134,7.466,Exact Binomial (n=6),,1.000000,0.004167,No,none
uniform,anthropic_claude-opus-5,elder_text_heavy,109,109,0,0,0,0,100.0%,100.0%,0.0000,-0.0340,0.0340,,,,N/A (no discordant pairs),,1.000000,0.004545,No,ceiling
uniform,anthropic_claude-opus-5,elder_zoom_heavy,112,112,0,0,0,0,100.0%,100.0%,0.0000,-0.0332,0.0332,,,,N/A (no discordant pairs),,1.000000,0.005000,No,ceiling
uniform,anthropic_claude-opus-5,elder_combo_max,91,89,2,0,0,2,100.0%,97.8%,0.0220,-0.0215,0.0766,inf,0.188,inf,Exact Binomial (n=2),,0.500000,0.000943,No,ceiling
uniform,anthropic_claude-opus-5,elder_combo_mid,100,100,0,0,0,0,100.0%,100.0%,0.0000,-0.0370,0.0370,,,,N/A (no discordant pairs),,1.000000,0.005556,No,ceiling
uniform,anthropic_claude-opus-5,colorblind_deuteranomaly,117,117,0,0,0,0,100.0%,100.0%,0.0000,-0.0318,0.0318,,,,N/A (no discordant pairs),,1.000000,0.006250,No,ceiling
uniform,anthropic_claude-sonnet-4-6,elder_text_heavy,109,107,0,2,0,2,98.2%,100.0%,-0.0183,-0.0644,0.0182,0.000,0.000,5.325,Exact Binomial (n=2),,0.500000,0.000962,No,ceiling
uniform,anthropic_claude-sonnet-4-6,elder_zoom_heavy,112,108,2,0,2,2,98.2%,96.4%,0.0179,-0.0156,0.0623,inf,0.188,inf,Exact Binomial (n=2),,0.500000,0.000980,No,ceiling
uniform,anthropic_claude-sonnet-4-6,elder_combo_max,91,83,6,1,1,7,97.8%,92.3%,0.0549,-0.0042,0.1263,6.000,0.728,275.986,Exact Binomial (n=7),,0.125000,0.000676,No,ceiling
uniform,anthropic_claude-sonnet-4-6,elder_combo_mid,100,94,4,0,2,4,98.0%,94.0%,0.0400,-0.0014,0.0978,inf,0.660,inf,Exact Binomial (n=4),,0.125000,0.000685,No,ceiling
uniform,anthropic_claude-sonnet-4-6,colorblind_deuteranomaly,117,114,1,1,1,2,98.3%,98.3%,0.0000,-0.0385,0.0385,1.000,0.013,78.497,Exact Binomial (n=2),,1.000000,0.007143,No,ceiling
uniform,anthropic_claude-sonnet-5,elder_text_heavy,109,106,2,0,1,2,99.1%,97.2%,0.0183,-0.0157,0.0647,inf,0.188,inf,Exact Binomial (n=2),,0.500000,0.001000,No,ceiling
uniform,anthropic_claude-sonnet-5,elder_zoom_heavy,112,109,2,0,1,2,99.1%,97.3%,0.0179,-0.0153,0.0631,inf,0.188,inf,Exact Binomial (n=2),,0.500000,0.001020,No,ceiling
uniform,anthropic_claude-sonnet-5,elder_combo_max,91,83,7,0,1,7,98.9%,91.2%,0.0769,0.0242,0.1504,inf,1.441,inf,Exact Binomial (n=7),,0.015625,0.000625,No,ceiling
uniform,anthropic_claude-sonnet-5,elder_combo_mid,100,95,4,0,1,4,99.0%,95.0%,0.0400,-0.0010,0.0986,inf,0.660,inf,Exact Binomial (n=4),,0.125000,0.000694,No,ceiling
uniform,anthropic_claude-sonnet-5,colorblind_deuteranomaly,117,113,3,0,1,3,99.1%,96.6%,0.0256,-0.0077,0.0730,inf,0.413,inf,Exact Binomial (n=3),,0.250000,0.000746,No,ceiling
uniform,openai_compatible_qwen_qwen3-vl-235b-a22b-instruct,elder_text_heavy,109,102,2,2,3,4,95.4%,95.4%,0.0000,-0.0470,0.0470,1.000,0.072,13.796,Exact Binomial (n=4),,1.000000,0.008333,No,ceiling
uniform,openai_compatible_qwen_qwen3-vl-235b-a22b-instruct,elder_zoom_heavy,112,103,4,5,0,9,95.5%,96.4%,-0.0089,-0.0695,0.0504,0.800,0.159,3.717,Exact Binomial (n=9),,1.000000,0.010000,No,ceiling
uniform,openai_compatible_qwen_qwen3-vl-235b-a22b-instruct,elder_combo_max,91,82,4,4,1,8,94.5%,94.5%,0.0000,-0.0697,0.0697,1.000,0.186,5.369,Exact Binomial (n=8),,1.000000,0.012500,No,none
uniform,openai_compatible_qwen_qwen3-vl-235b-a22b-instruct,elder_combo_mid,100,94,1,4,1,5,95.0%,98.0%,-0.0300,-0.0891,0.0197,0.250,0.005,2.526,Exact Binomial (n=5),,0.375000,0.000847,No,none
uniform,openai_compatible_qwen_qwen3-vl-235b-a22b-instruct,colorblind_deuteranomaly,117,109,2,1,5,3,94.9%,94.0%,0.0085,-0.0299,0.0502,2.000,0.104,117.994,Exact Binomial (n=3),,1.000000,0.016667,No,none
uniform,openai_compatible_z-ai_glm-5v-turbo,elder_text_heavy,109,99,5,4,1,9,95.4%,94.5%,0.0092,-0.0513,0.0711,1.250,0.269,6.300,Exact Binomial (n=9),,1.000000,0.025000,No,ceiling
uniform,openai_compatible_z-ai_glm-5v-turbo,elder_zoom_heavy,112,97,9,4,2,13,94.6%,90.2%,0.0446,-0.0208,0.1144,2.250,0.628,9.999,Exact Binomial (n=13),,0.266846,0.000769,No,none
uniform,openai_compatible_z-ai_glm-5v-turbo,elder_combo_max,91,80,6,4,1,10,94.5%,92.3%,0.0220,-0.0520,0.0985,1.500,0.356,7.227,Exact Binomial (n=10),,0.753906,0.001111,No,none
uniform,openai_compatible_z-ai_glm-5v-turbo,elder_combo_mid,100,90,5,5,0,10,95.0%,95.0%,0.0000,-0.0693,0.0693,1.000,0.230,4.345,Exact Binomial (n=10),,1.000000,0.050000,No,none
uniform,openai_compatible_z-ai_glm-5v-turbo,colorblind_deuteranomaly,117,103,7,5,2,12,94.0%,92.3%,0.0171,-0.0452,0.0813,1.400,0.382,5.594,Exact Binomial (n=12),,0.774414,0.001136,No,none
